ano;obitos menores de 1 Ano;obitos menores de 7 dias;obitos de 28 dias a 364 dias;obitos de 7 a 27 dias
2015;1;1;0;0
2015;4;2;2;0
2015;4;1;3;0
2015;2;1;0;1
2015;0;0;0;0
2015;8;3;3;2
2015;10;9;0;1
2015;0;0;0;0
2015;1;1;0;0
2015;2;0;0;2
2015;5;4;0;1
2015;2;1;1;0
2015;3;2;1;0
2015;2;2;0;0
2015;1;0;1;0
2015;0;0;0;0
2015;33;20;9;4
2015;1;0;0;1
2015;1;1;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;5;4;1;0
2015;1;0;1;0
2015;0;0;0;0
2015;1;1;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;3;1;2;0
2015;8;3;4;1
2015;2;1;0;1
2015;0;0;0;0
2015;18;5;9;4
2015;3;2;0;1
2015;32;16;13;3
2015;22;13;5;4
2015;31;19;7;5
2015;29;18;7;4
2015;7;1;5;1
2015;1;1;0;0
2015;5;4;1;0
2015;1;0;1;0
2015;2;2;0;0
2015;1;0;0;1
2015;67;35;22;10
2015;8;5;1;2
2015;1;0;1;0
2015;13;6;4;3
2015;1;1;0;0
2015;0;0;0;0
2015;1;1;0;0
2015;0;0;0;0
2015;23;13;5;5
2015;7;4;2;1
2015;6;5;1;0
2015;1;0;1;0
2015;8;5;2;1
2015;34;21;9;4
2015;0;0;0;0
2015;2;1;1;0
2015;9;6;3;0
2015;11;6;3;2
2015;0;0;0;0
2015;29;9;14;6
2015;4;2;0;2
2015;4;3;1;0
2015;19;12;4;3
2015;1;1;0;0
2015;1;0;1;0
2015;2;1;1;0
2015;4;1;1;2
2015;0;0;0;0
2015;0;0;0;0
2015;56;26;22;8
2015;2;2;0;0
2015;0;0;0;0
2015;9;4;3;2
2015;0;0;0;0
2015;5;4;1;0
2015;0;0;0;0
2015;1;1;0;0
2015;12;8;2;2
2015;5;3;1;1
2015;35;17;10;8
2015;0;0;0;0
2015;7;5;1;1
2015;10;7;3;0
2015;0;0;0;0
2015;5;2;0;3
2015;2;1;0;1
2015;1;0;0;1
2015;1;1;0;0
2015;1;1;0;0
2015;1;1;0;0
2015;0;0;0;0
2015;1;1;0;0
2015;2;1;0;1
2015;1;1;0;0
2015;0;0;0;0
2015;8;4;4;0
2015;19;9;7;3
2015;2;1;1;0
2015;0;0;0;0
2015;3;1;0;2
2015;0;0;0;0
2015;1;1;0;0
2015;35;18;13;4
2015;0;0;0;0
2015;8;4;2;2
2015;15;9;4;2
2015;70;42;19;9
2015;0;0;0;0
2015;0;0;0;0
2015;1;1;0;0
2015;5;2;2;1
2015;1;0;1;0
2015;4;2;2;0
2015;0;0;0;0
2015;5;2;3;0
2015;5;4;0;1
2015;6;4;0;2
2015;0;0;0;0
2015;3;2;0;1
2015;76;30;27;19
2015;19;10;4;5
2015;6;4;2;0
2015;1;1;0;0
2015;0;0;0;0
2015;16;9;5;2
2015;0;0;0;0
2015;2;0;1;1
2015;4;2;1;1
2015;1;0;0;1
2015;0;0;0;0
2015;0;0;0;0
2015;12;6;3;3
2015;5;3;0;2
2015;2;2;0;0
2015;1;1;0;0
2015;0;0;0;0
2015;1;0;1;0
2015;1;0;0;1
2015;0;0;0;0
2015;1;1;0;0
2015;0;0;0;0
2015;2;1;1;0
2015;0;0;0;0
2015;0;0;0;0
2015;2;0;1;1
2015;1;0;0;1
2015;0;0;0;0
2015;2;2;0;0
2015;4;4;0;0
2015;2;1;1;0
2015;0;0;0;0
2015;1;0;1;0
2015;1;1;0;0
2015;7;3;2;2
2015;7;4;1;2
2015;2;1;0;1
2015;0;0;0;0
2015;0;0;0;0
2015;3;3;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;4;3;1;0
2015;114;43;43;28
2015;0;0;0;0
2015;2;1;1;0
2015;10;5;3;2
2015;1;1;0;0
2015;1;1;0;0
2015;2;2;0;0
2015;0;0;0;0
2015;2;2;0;0
2015;2;1;1;0
2015;2;1;1;0
2015;4;0;3;1
2015;2;0;1;1
2015;3;1;0;2
2015;0;0;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;3;2;1;0
2015;0;0;0;0
2015;6;5;1;0
2015;0;0;0;0
2015;1;0;1;0
2015;0;0;0;0
2015;9;6;2;1
2015;0;0;0;0
2015;1;1;0;0
2015;7;2;5;0
2015;0;0;0;0
2015;0;0;0;0
2015;2;1;1;0
2015;6;3;1;2
2015;0;0;0;0
2015;1;1;0;0
2015;7;3;2;2
2015;5;4;1;0
2015;2;1;0;1
2015;12;3;7;2
2015;3;3;0;0
2015;14;9;4;1
2015;7;2;2;3
2015;20;12;7;1
2015;1;0;1;0
2015;0;0;0;0
2015;1;0;0;1
2015;1;1;0;0
2015;6;5;1;0
2015;66;37;13;16
2015;3;0;3;0
2015;6;5;1;0
2015;1;0;0;1
2015;2;1;1;0
2015;4;3;0;1
2015;5;3;1;1
2015;1;1;0;0
2015;2;2;0;0
2015;2;1;0;1
2015;0;0;0;0
2015;20;6;10;4
2015;0;0;0;0
2015;3;2;0;1
2015;2;1;0;1
2015;5;4;0;1
2015;0;0;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;7;4;1;2
2015;4;2;1;1
2015;3;2;0;1
2015;4;1;0;3
2015;0;0;0;0
2015;1;1;0;0
2015;77;31;22;24
2015;1;1;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;5;5;0;0
2015;18;9;6;3
2015;8;5;1;2
2015;4;3;0;1
2015;0;0;0;0
2015;1;1;0;0
2015;0;0;0;0
2015;3;2;1;0
2015;2;0;1;1
2015;1;1;0;0
2015;5;3;1;1
2015;0;0;0;0
2015;4;3;0;1
2015;0;0;0;0
2015;11;4;4;3
2015;2;0;2;0
2015;0;0;0;0
2015;2;1;1;0
2015;6;6;0;0
2015;0;0;0;0
2015;1;1;0;0
2015;0;0;0;0
2015;1;0;1;0
2015;16;8;5;3
2015;76;40;20;16
2015;1;0;0;1
2015;0;0;0;0
2015;0;0;0;0
2015;1;1;0;0
2015;18;11;4;3
2015;6;6;0;0
2015;6;4;2;0
2015;0;0;0;0
2015;2;1;1;0
2015;1;1;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;1;0;1;0
2015;3;2;1;0
2015;2;1;1;0
2015;0;0;0;0
2015;22;8;10;4
2015;7;5;2;0
2015;0;0;0;0
2015;1;0;1;0
2015;2;1;0;1
2015;0;0;0;0
2015;20;10;5;5
2015;3;2;1;0
2015;0;0;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;5;3;0;2
2015;8;2;3;3
2015;2;1;1;0
2015;5;4;0;1
2015;3;2;1;0
2015;6;5;0;1
2015;0;0;0;0
2015;0;0;0;0
2015;1;1;0;0
2015;1;0;1;0
2015;19;8;7;4
2015;0;0;0;0
2015;1;1;0;0
2015;2;2;0;0
2015;0;0;0;0
2015;1;0;0;1
2015;97;41;35;21
2015;1;0;1;0
2015;1;1;0;0
2015;1;1;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;1;1;0;0
2015;52;25;11;16
2015;0;0;0;0
2015;95;45;32;18
2015;19;8;8;3
2015;31;19;8;4
2015;0;0;0;0
2015;14;7;4;3
2015;0;0;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;4;2;1;1
2015;1;0;1;0
2015;1;1;0;0
2015;7;3;2;2
2015;39;25;10;4
2015;123;68;37;18
2015;5;2;2;1
2015;0;0;0;0
2015;7;3;1;3
2015;5;2;3;0
2015;1895;941;580;374
2015;6;4;1;1
2015;0;0;0;0
2015;10;6;2;2
2015;9;6;3;0
2015;2;0;2;0
2015;2;2;0;0
2015;74;39;19;16
2015;2;1;1;0
2015;0;0;0;0
2015;0;0;0;0
2015;2;2;0;0
2015;4;4;0;0
2015;3;2;0;1
2015;19;7;6;6
2015;0;0;0;0
2015;2;1;1;0
2015;0;0;0;0
2015;5;1;3;1
2015;99;54;22;23
2015;3;3;0;0
2015;24;8;12;4
2015;44;25;12;7
2015;0;0;0;0
2015;2;1;0;1
2015;4;3;0;1
2015;58;31;16;11
2015;0;0;0;0
2015;4;4;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;3;2;1;0
2015;4;3;1;0
2015;1;0;1;0
2015;1;0;1;0
2015;1;0;0;1
2015;14;13;1;0
2015;3;3;0;0
2015;0;0;0;0
2015;1;1;0;0
2015;3;2;1;0
2015;20;12;4;4
2015;38;24;10;4
2015;0;0;0;0
2015;2;0;1;1
2015;1;1;0;0
2015;4;1;2;1
2015;0;0;0;0
2015;1;0;1;0
2015;0;0;0;0
2015;2;2;0;0
2015;9;4;2;3
2015;0;0;0;0
2015;0;0;0;0
2015;8;6;1;1
2015;3;3;0;0
2015;1;1;0;0
2015;0;0;0;0
2015;1;1;0;0
2015;14;9;4;1
2015;1;1;0;0
2015;1;1;0;0
2015;2;1;0;1
2015;1;1;0;0
2015;0;0;0;0
2015;0;0;0;0
2015;1;1;0;0
2015;9;6;1;2
2015;7;2;4;1
2015;1;1;0;0
2015;5;3;0;2
2015;5;5;0;0
2015;15;7;3;5
2015;1;1;0;0
2015;9;5;0;4
2015;3;1;2;0
2015;2;1;1;0
2015;0;0;0;0
2015;23;12;5;6
2015;6;3;1;2
2015;0;0;0;0
2015;2;1;1;0
2015;1;0;0;1
2014;2;2;0;0
2014;2;2;0;0
2014;1;1;0;0
2014;6;4;1;1
2014;1;1;0;0
2014;2;2;0;0
2014;3;2;1;0
2014;1;1;0;0
2014;5;4;0;1
2014;1;1;0;0
2014;0;0;0;0
2014;1;0;0;1
2014;2;1;0;1
2014;0;0;0;0
2014;3;3;0;0
2014;1;0;0;1
2014;4;1;3;0
2014;0;0;0;0
2014;1;0;0;1
2014;39;25;7;7
2014;9;4;3;2
2014;0;0;0;0
2014;5;4;1;0
2014;1;1;0;0
2014;7;2;4;1
2014;8;2;4;2
2014;1;1;0;0
2014;1;1;0;0
2014;5;5;0;0
2014;0;0;0;0
2014;2;1;0;1
2014;6;1;3;2
2014;19;7;9;3
2014;8;5;2;1
2014;1;1;0;0
2014;3;3;0;0
2014;0;0;0;0
2014;30;20;8;2
2014;15;8;5;2
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;1;0;1;0
2014;1;1;0;0
2014;4;2;1;1
2014;17;10;6;1
2014;0;0;0;0
2014;14;9;3;2
2014;29;14;7;8
2014;2;1;0;1
2014;1;1;0;0
2014;3;1;2;0
2014;23;12;8;3
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;1;1;0;0
2014;2;2;0;0
2014;6;1;5;0
2014;2;1;0;1
2014;2;1;0;1
2014;2;1;1;0
2014;15;6;7;2
2014;6;4;1;1
2014;53;26;14;13
2014;2;1;0;1
2014;10;6;1;3
2014;60;22;23;15
2014;12;10;1;1
2014;0;0;0;0
2014;2;1;1;0
2014;8;4;3;1
2014;2;2;0;0
2014;18;10;7;1
2014;5;3;2;0
2014;1;1;0;0
2014;1;1;0;0
2014;3;1;2;0
2014;12;6;3;3
2014;3;2;0;1
2014;2;1;1;0
2014;0;0;0;0
2014;1;1;0;0
2014;1;0;0;1
2014;0;0;0;0
2014;9;6;1;2
2014;27;14;6;7
2014;0;0;0;0
2014;0;0;0;0
2014;1;0;0;1
2014;5;2;2;1
2014;6;3;2;1
2014;1;0;0;1
2014;0;0;0;0
2014;1;0;0;1
2014;11;7;3;1
2014;14;7;6;1
2014;3;1;2;0
2014;1;0;0;1
2014;1;1;0;0
2014;1;0;0;1
2014;19;10;7;2
2014;2;2;0;0
2014;15;6;5;4
2014;7;4;3;0
2014;1;0;1;0
2014;3;2;1;0
2014;0;0;0;0
2014;129;63;42;24
2014;19;8;9;2
2014;12;7;5;0
2014;0;0;0;0
2014;3;1;2;0
2014;1;1;0;0
2014;3;1;2;0
2014;0;0;0;0
2014;0;0;0;0
2014;11;6;4;1
2014;1;0;1;0
2014;4;2;2;0
2014;18;6;11;1
2014;80;36;34;10
2014;0;0;0;0
2014;5;2;2;1
2014;0;0;0;0
2014;5;2;3;0
2014;22;9;5;8
2014;4;2;1;1
2014;1;1;0;0
2014;4;3;0;1
2014;6;2;3;1
2014;2;1;1;0
2014;2;1;1;0
2014;2;1;1;0
2014;4;4;0;0
2014;0;0;0;0
2014;6;5;0;1
2014;4;2;1;1
2014;1;1;0;0
2014;3;1;2;0
2014;0;0;0;0
2014;1;1;0;0
2014;10;5;3;2
2014;0;0;0;0
2014;35;17;10;8
2014;5;1;3;1
2014;1;1;0;0
2014;0;0;0;0
2014;17;10;4;3
2014;31;17;6;8
2014;3;2;1;0
2014;3;3;0;0
2014;79;37;23;19
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;2;2;0;0
2014;0;0;0;0
2014;2;0;2;0
2014;9;7;1;1
2014;4;3;1;0
2014;1;1;0;0
2014;1;1;0;0
2014;3;1;1;1
2014;2;1;1;0
2014;1;0;1;0
2014;0;0;0;0
2014;62;36;12;14
2014;13;6;3;4
2014;0;0;0;0
2014;3;2;0;1
2014;6;4;1;1
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;1;0;1;0
2014;3;0;1;2
2014;11;5;3;3
2014;0;0;0;0
2014;1;0;0;1
2014;43;19;14;10
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;1;1;0;0
2014;46;30;8;8
2014;33;15;13;5
2014;23;16;4;3
2014;0;0;0;0
2014;1;1;0;0
2014;8;5;2;1
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;4;1;2;1
2014;0;0;0;0
2014;4;2;1;1
2014;0;0;0;0
2014;1;1;0;0
2014;3;3;0;0
2014;5;4;1;0
2014;4;3;1;0
2014;0;0;0;0
2014;2;1;1;0
2014;0;0;0;0
2014;3;1;1;1
2014;8;5;2;1
2014;2;1;1;0
2014;15;7;3;5
2014;1;0;1;0
2014;6;4;1;1
2014;85;40;25;20
2014;293;134;103;56
2014;2;2;0;0
2014;1;1;0;0
2014;1;1;0;0
2014;2;0;1;1
2014;28;10;12;6
2014;0;0;0;0
2014;2;2;0;0
2014;1;0;1;0
2014;2;1;0;1
2014;1;0;1;0
2014;1;1;0;0
2014;9;3;4;2
2014;18;9;6;3
2014;0;0;0;0
2014;1;0;1;0
2014;7;3;4;0
2014;1;0;0;1
2014;3;3;0;0
2014;10;5;1;4
2014;4;1;1;2
2014;2;0;1;1
2014;4;3;1;0
2014;28;13;4;11
2014;2;0;2;0
2014;1;0;1;0
2014;0;0;0;0
2014;1;1;0;0
2014;3;1;1;1
2014;2;1;0;1
2014;0;0;0;0
2014;1;1;0;0
2014;3;2;0;1
2014;3;1;0;2
2014;0;0;0;0
2014;1;0;0;1
2014;3;2;1;0
2014;3;1;0;2
2014;2;1;0;1
2014;1;1;0;0
2014;20;9;8;3
2014;2;0;1;1
2014;33;20;8;5
2014;12;6;5;1
2014;23;12;6;5
2014;42;21;16;5
2014;3;3;0;0
2014;1;1;0;0
2014;7;2;3;2
2014;1;1;0;0
2014;0;0;0;0
2014;1;1;0;0
2014;84;31;34;19
2014;9;4;4;1
2014;3;1;1;1
2014;15;4;5;6
2014;2;1;0;1
2014;1;1;0;0
2014;1;0;1;0
2014;1;1;0;0
2014;26;15;6;5
2014;17;7;7;3
2014;2;2;0;0
2014;1;1;0;0
2014;9;4;4;1
2014;33;19;7;7
2014;0;0;0;0
2014;2;2;0;0
2014;8;4;4;0
2014;6;0;3;3
2014;1;0;1;0
2014;18;10;4;4
2014;7;5;2;0
2014;10;5;1;4
2014;22;12;6;4
2014;1;1;0;0
2014;1;0;1;0
2014;1;1;0;0
2014;2;1;0;1
2014;1;1;0;0
2014;1;1;0;0
2014;68;35;22;11
2014;2;0;1;1
2014;0;0;0;0
2014;10;5;3;2
2014;1;0;1;0
2014;5;2;2;1
2014;1;0;0;1
2014;3;3;0;0
2014;15;10;3;2
2014;7;3;3;1
2014;41;17;19;5
2014;1;1;0;0
2014;6;3;3;0
2014;14;9;2;3
2014;0;0;0;0
2014;11;4;4;3
2014;3;2;0;1
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;3;2;0;1
2014;1;0;1;0
2014;2;1;1;0
2014;0;0;0;0
2014;1;0;1;0
2014;0;0;0;0
2014;5;3;1;1
2014;20;12;4;4
2014;0;0;0;0
2014;1;1;0;0
2014;0;0;0;0
2014;2;1;1;0
2014;2;0;2;0
2014;40;22;10;8
2014;1;1;0;0
2014;2;2;0;0
2014;13;9;3;1
2014;76;38;28;10
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;3;1;2;0
2014;1;1;0;0
2014;3;2;1;0
2014;0;0;0;0
2014;2;1;0;1
2014;4;0;3;1
2014;3;2;0;1
2014;0;0;0;0
2014;9;6;1;2
2014;87;36;29;22
2014;22;16;5;1
2014;10;3;4;3
2014;1;0;0;1
2014;0;0;0;0
2014;6;3;2;1
2014;0;0;0;0
2014;5;3;2;0
2014;1;0;0;1
2014;2;0;1;1
2014;1;1;0;0
2014;3;3;0;0
2014;5;3;1;1
2014;3;3;0;0
2014;1;1;0;0
2014;1;1;0;0
2014;3;3;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;3;0;2;1
2014;2;1;0;1
2014;0;0;0;0
2014;0;0;0;0
2014;1;0;1;0
2014;0;0;0;0
2014;1;0;1;0
2014;0;0;0;0
2014;0;0;0;0
2014;1;0;1;0
2014;1;1;0;0
2014;0;0;0;0
2014;1;0;1;0
2014;1;1;0;0
2014;1;1;0;0
2014;10;2;5;3
2014;7;4;2;1
2014;1;1;0;0
2014;1;0;1;0
2014;0;0;0;0
2014;10;7;1;2
2014;3;1;2;0
2014;0;0;0;0
2014;3;0;2;1
2014;10;7;1;2
2014;134;72;43;19
2014;0;0;0;0
2014;4;1;3;0
2014;15;9;4;2
2014;1;0;1;0
2014;2;1;1;0
2014;0;0;0;0
2014;1;0;0;1
2014;2;2;0;0
2014;1;0;1;0
2014;2;1;1;0
2014;3;1;1;1
2014;3;2;0;1
2014;1;1;0;0
2014;0;0;0;0
2014;5;1;3;1
2014;0;0;0;0
2014;0;0;0;0
2014;3;2;1;0
2014;11;5;1;5
2014;0;0;0;0
2014;4;4;0;0
2014;1;1;0;0
2014;10;7;2;1
2014;0;0;0;0
2014;0;0;0;0
2014;6;4;2;0
2014;2;0;2;0
2014;0;0;0;0
2014;4;3;1;0
2014;1;1;0;0
2014;0;0;0;0
2014;3;2;0;1
2014;11;5;2;4
2014;4;3;1;0
2014;1;0;1;0
2014;23;11;10;2
2014;2;1;0;1
2014;10;7;2;1
2014;9;6;1;2
2014;22;15;3;4
2014;4;2;1;1
2014;1;0;0;1
2014;0;0;0;0
2014;3;1;1;1
2014;2;1;1;0
2014;61;39;14;8
2014;6;3;2;1
2014;1;0;1;0
2014;2;0;2;0
2014;2;1;1;0
2014;3;1;1;1
2014;12;11;1;0
2014;3;0;2;1
2014;3;2;0;1
2014;0;0;0;0
2014;1;0;0;1
2014;23;9;7;7
2014;1;1;0;0
2014;4;4;0;0
2014;1;1;0;0
2014;10;5;1;4
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;2;1;1;0
2014;9;8;1;0
2014;9;7;2;0
2014;4;2;2;0
2014;1;1;0;0
2014;0;0;0;0
2014;2;2;0;0
2014;51;23;18;10
2014;0;0;0;0
2014;0;0;0;0
2014;2;2;0;0
2014;8;4;2;2
2014;35;21;5;9
2014;4;3;0;1
2014;4;2;2;0
2014;0;0;0;0
2014;1;1;0;0
2014;0;0;0;0
2014;2;2;0;0
2014;3;1;1;1
2014;2;1;1;0
2014;4;3;0;1
2014;0;0;0;0
2014;1;0;0;1
2014;1;0;1;0
2014;17;9;2;6
2014;0;0;0;0
2014;3;1;0;2
2014;3;0;1;2
2014;3;1;2;0
2014;1;1;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;16;5;6;5
2014;99;50;34;15
2014;0;0;0;0
2014;1;1;0;0
2014;2;2;0;0
2014;2;1;1;0
2014;25;14;4;7
2014;2;2;0;0
2014;11;7;2;2
2014;3;1;2;0
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;1;1;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;1;1;0;0
2014;6;3;2;1
2014;0;0;0;0
2014;3;2;0;1
2014;19;9;9;1
2014;13;9;1;3
2014;1;0;0;1
2014;0;0;0;0
2014;1;0;1;0
2014;0;0;0;0
2014;24;12;4;8
2014;2;0;1;1
2014;2;0;0;2
2014;1;1;0;0
2014;0;0;0;0
2014;6;5;1;0
2014;4;2;1;1
2014;0;0;0;0
2014;3;3;0;0
2014;4;2;1;1
2014;11;7;1;3
2014;2;1;1;0
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;17;8;6;3
2014;1;1;0;0
2014;2;1;0;1
2014;1;0;0;1
2014;0;0;0;0
2014;0;0;0;0
2014;93;47;30;16
2014;2;1;1;0
2014;2;1;1;0
2014;0;0;0;0
2014;0;0;0;0
2014;1;0;1;0
2014;0;0;0;0
2014;1;0;0;1
2014;73;30;19;24
2014;0;0;0;0
2014;113;54;42;17
2014;13;8;3;2
2014;40;27;9;4
2014;0;0;0;0
2014;13;7;4;2
2014;1;1;0;0
2014;0;0;0;0
2014;1;0;0;1
2014;4;3;0;1
2014;1;0;0;1
2014;1;1;0;0
2014;14;7;5;2
2014;58;21;24;13
2014;121;61;40;20
2014;3;1;2;0
2014;2;2;0;0
2014;7;1;5;1
2014;7;7;0;0
2014;1931;909;642;380
2014;6;4;2;0
2014;1;1;0;0
2014;15;10;5;0
2014;13;10;2;1
2014;1;0;1;0
2014;0;0;0;0
2014;70;31;21;18
2014;1;1;0;0
2014;1;1;0;0
2014;0;0;0;0
2014;1;0;1;0
2014;7;5;1;1
2014;1;1;0;0
2014;25;12;12;1
2014;1;0;0;1
2014;3;2;1;0
2014;2;1;0;1
2014;7;4;1;2
2014;113;61;32;20
2014;0;0;0;0
2014;31;16;10;5
2014;55;18;24;13
2014;1;0;1;0
2014;1;1;0;0
2014;1;1;0;0
2014;53;24;21;8
2014;0;0;0;0
2014;0;0;0;0
2014;1;1;0;0
2014;1;0;1;0
2014;2;1;1;0
2014;2;1;0;1
2014;0;0;0;0
2014;1;0;1;0
2014;0;0;0;0
2014;13;10;3;0
2014;2;0;0;2
2014;3;1;0;2
2014;2;1;0;1
2014;2;0;2;0
2014;17;9;5;3
2014;49;27;13;9
2014;1;0;1;0
2014;7;5;2;0
2014;3;2;1;0
2014;8;4;2;2
2014;1;1;0;0
2014;0;0;0;0
2014;2;0;1;1
2014;0;0;0;0
2014;2;1;1;0
2014;1;1;0;0
2014;2;2;0;0
2014;7;3;2;2
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;15;10;4;1
2014;2;0;1;1
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;0;0;0;0
2014;2;1;0;1
2014;1;1;0;0
2014;11;9;2;0
2014;3;2;1;0
2014;3;2;1;0
2014;5;3;1;1
2014;11;5;3;3
2014;25;16;6;3
2014;0;0;0;0
2014;10;5;4;1
2014;4;1;1;2
2014;1;0;0;1
2014;0;0;0;0
2014;24;13;9;2
2014;10;4;3;3
2014;0;0;0;0
2014;3;1;1;1
2014;1;0;0;1
2013;5;4;1;0
2013;4;2;1;1
2013;0;0;0;0
2013;3;1;1;1
2013;1;1;0;0
2013;0;0;0;0
2013;2;1;1;0
2013;0;0;0;0
2013;10;7;1;2
2013;2;2;0;0
2013;1;0;0;1
2013;0;0;0;0
2013;1;1;0;0
2013;1;1;0;0
2013;6;3;2;1
2013;0;0;0;0
2013;0;0;0;0
2013;2;0;2;0
2013;0;0;0;0
2013;23;12;8;3
2013;7;1;5;1
2013;1;1;0;0
2013;6;3;2;1
2013;0;0;0;0
2013;4;1;3;0
2013;1;1;0;0
2013;1;0;1;0
2013;0;0;0;0
2013;17;15;2;0
2013;1;1;0;0
2013;3;1;0;2
2013;5;3;2;0
2013;16;9;3;4
2013;1;1;0;0
2013;0;0;0;0
2013;0;0;0;0
2013;0;0;0;0
2013;37;23;6;8
2013;7;4;0;3
2013;0;0;0;0
2013;0;0;0;0
2013;0;0;0;0
2013;1;1;0;0
2013;2;0;1;1
2013;6;2;3;1
2013;22;15;2;5
2013;0;0;0;0
2013;11;7;3;1
2013;13;8;1;4
2013;0;0;0;0
2013;0;0;0;0
2013;1;1;0;0
2013;14;8;4;2
2013;3;2;1;0
2013;0;0;0;0
2013;1;0;1;0
2013;1;0;1;0
2013;2;1;0;1
2013;0;0;0;0
2013;5;2;2;1
2013;3;2;1;0
2013;0;0;0;0
2013;2;0;2;0
2013;17;9;4;4
2013;6;5;1;0
2013;43;16;18;9
2013;1;1;0;0
2013;6;5;1;0
2013;68;34;14;20
2013;7;5;1;1
2013;0;0;0;0
2013;1;0;0;1
2013;17;4;7;6
2013;1;0;0;1
2013;17;11;3;3
2013;7;3;2;2
2013;3;1;2;0
2013;1;0;0;1
2013;0;0;0;0
2013;7;3;3;1
2013;1;0;1;0
2013;2;2;0;0
2013;0;0;0;0
2013;0;0;0;0
2013;1;1;0;0
2013;0;0;0;0
2013;17;11;3;3
2013;10;4;3;3
2013;0;0;0;0
2013;0;0;0;0
2013;2;2;0;0
2013;4;1;3;0
2013;6;1;4;1
2013;1;0;0;1
2013;0;0;0;0
2013;0;0;0;0
2013;11;5;4;2
2013;15;3;7;5
2013;5;3;2;0
2013;1;1;0;0
2013;4;3;1;0
2013;0;0;0;0
2013;20;9;7;4
2013;0;0;0;0
2013;13;6;4;3
2013;11;6;4;1
2013;0;0;0;0
2013;3;1;1;1
2013;1;0;0;1
2013;144;67;46;31
2013;7;3;2;2
2013;10;6;2;2
2013;0;0;0;0
2013;1;1;0;0
2013;4;3;1;0
2013;5;3;1;1
2013;0;0;0;0
2013;2;1;0;1
2013;7;5;0;2
2013;4;3;0;1
2013;7;3;4;0
2013;16;10;3;3
2013;78;32;28;18
2013;0;0;0;0
2013;4;1;2;1
2013;0;0;0;0
2013;5;1;3;1
2013;23;11;4;8
2013;0;0;0;0
2013;0;0;0;0
2013;4;4;0;0
2013;5;3;1;1
2013;0;0;0;0
2013;5;3;1;1
2013;4;3;1;0
2013;2;0;0;2
2013;1;0;1;0
2013;1;0;1;0
2013;2;1;0;1
2013;4;4;0;0
2013;1;0;0;1
2013;0;0;0;0
2013;0;0;0;0
2013;10;7;2;1
2013;2;1;1;0
2013;37;21;14;2
2013;5;2;2;1
2013;2;1;1;0
2013;1;1;0;0
2013;18;13;3;2
2013;44;18;12;14
2013;0;0;0;0
2013;3;1;0;2
2013;100;47;39;14
2013;1;0;1;0
2013;1;1;0;0
2013;0;0;0;0
2013;3;3;0;0
2013;0;0;0;0
2013;0;0;0;0
2013;4;3;1;0
2013;2;1;1;0
2013;0;0;0;0
2013;1;0;0;1
2013;5;2;1;2
2013;1;1;0;0
2013;0;0;0;0
2013;1;0;1;0
2013;53;30;17;6
2013;11;8;3;0
2013;0;0;0;0
2013;2;0;2;0
2013;8;3;4;1
2013;0;0;0;0
2013;0;0;0;0
2013;0;0;0;0
2013;1;1;0;0
2013;4;2;0;2
2013;6;4;1;1
2013;0;0;0;0
2013;0;0;0;0
2013;51;27;15;9
2013;0;0;0;0
2013;0;0;0;0
2013;1;1;0;0
2013;1;1;0;0
2013;50;30;16;4
2013;36;17;14;5
2013;28;11;12;5
2013;0;0;0;0
2013;3;3;0;0
2013;9;4;1;4
2013;0;0;0;0
2013;3;2;1;0
2013;1;1;0;0
